ID,electricity_consumption
cluster_4_2023-08-04,758.01184
cluster_1_2023-08-05,232.74205
cluster_2_2023-08-05,361.41855
cluster_3_2023-08-05,545.6353
cluster_4_2023-08-05,693.2512
cluster_1_2023-08-06,217.30464
cluster_2_2023-08-06,338.25
cluster_3_2023-08-06,520.7323
cluster_4_2023-08-06,675.73474
cluster_1_2023-08-07,249.33804
cluster_2_2023-08-07,389.96106
cluster_3_2023-08-07,571.8671
cluster_4_2023-08-07,743.006
cluster_1_2023-08-08,262.98196
cluster_2_2023-08-08,406.44025
cluster_3_2023-08-08,585.64215
cluster_4_2023-08-08,761.2685
cluster_1_2023-08-09,265.42334
cluster_2_2023-08-09,416.39478
cluster_3_2023-08-09,591.81604
cluster_4_2023-08-09,762.4321
cluster_1_2023-08-10,266.73624
cluster_2_2023-08-10,409.2561
cluster_3_2023-08-10,582.46014
cluster_4_2023-08-10,777.34235
cluster_1_2023-08-11,265.43564
cluster_2_2023-08-11,413.66373
cluster_3_2023-08-11,588.72565
cluster_4_2023-08-11,772.62756
cluster_1_2023-08-12,232.15433
cluster_2_2023-08-12,378.44043
cluster_3_2023-08-12,556.30164
cluster_4_2023-08-12,715.3763
cluster_1_2023-08-13,217.8122
cluster_2_2023-08-13,350.08505
cluster_3_2023-08-13,529.0411
cluster_4_2023-08-13,677.5307
cluster_1_2023-08-14,251.21486
cluster_2_2023-08-14,398.4532
cluster_3_2023-08-14,582.3188
cluster_4_2023-08-14,749.7141
cluster_1_2023-08-15,255.33896
cluster_2_2023-08-15,406.01852
cluster_3_2023-08-15,589.41644
cluster_4_2023-08-15,768.06793
cluster_1_2023-08-16,261.0627
cluster_2_2023-08-16,407.75342
cluster_3_2023-08-16,604.9736
cluster_4_2023-08-16,769.8174
cluster_1_2023-08-17,264.3615
cluster_2_2023-08-17,415.84805
cluster_3_2023-08-17,615.2407
cluster_4_2023-08-17,785.59625
cluster_1_2023-08-18,271.37448
cluster_2_2023-08-18,418.37054
cluster_3_2023-08-18,623.4978
cluster_4_2023-08-18,786.7952
cluster_1_2023-08-19,237.18805
cluster_2_2023-08-19,383.70187
cluster_3_2023-08-19,577.23535
cluster_4_2023-08-19,725.6522
cluster_1_2023-08-20,228.8754
cluster_2_2023-08-20,360.3744
cluster_3_2023-08-20,564.9874
cluster_4_2023-08-20,699.988
cluster_1_2023-08-21,255.75517
cluster_2_2023-08-21,413.49347
cluster_3_2023-08-21,620.55945
cluster_4_2023-08-21,782.93195
cluster_1_2023-08-22,275.5742
cluster_2_2023-08-22,431.32394
cluster_3_2023-08-22,640.26917
cluster_4_2023-08-22,802.3558
cluster_1_2023-08-23,277.36627
cluster_2_2023-08-23,429.64456
cluster_3_2023-08-23,640.2429
cluster_4_2023-08-23,813.72406
cluster_1_2023-08-24,283.43515
cluster_2_2023-08-24,438.60577
cluster_3_2023-08-24,640.32263
cluster_4_2023-08-24,824.53076
cluster_1_2023-08-25,274.90207
cluster_2_2023-08-25,418.3355
cluster_3_2023-08-25,618.3999
cluster_4_2023-08-25,809.753
cluster_1_2023-08-26,243.3227
cluster_2_2023-08-26,372.37558
cluster_3_2023-08-26,567.7506
cluster_4_2023-08-26,729.79333
cluster_1_2023-08-27,230.02682
cluster_2_2023-08-27,347.295
cluster_3_2023-08-27,529.4892
cluster_4_2023-08-27,704.3561
cluster_1_2023-08-28,271.45145
cluster_2_2023-08-28,407.9256
cluster_3_2023-08-28,592.26794
cluster_4_2023-08-28,812.28723
cluster_1_2023-08-29,285.19302
cluster_2_2023-08-29,427.81924
cluster_3_2023-08-29,614.2808
cluster_4_2023-08-29,832.9969
cluster_1_2023-08-30,285.0675
cluster_2_2023-08-30,427.88596
cluster_3_2023-08-30,610.06635
cluster_4_2023-08-30,831.40045
cluster_1_2023-08-31,295.18567
cluster_2_2023-08-31,426.91812
cluster_3_2023-08-31,610.8707
cluster_4_2023-08-31,840.04456
cluster_1_2023-09-01,287.84302
cluster_2_2023-09-01,433.33707
cluster_3_2023-09-01,618.01263
cluster_4_2023-09-01,838.01385
cluster_1_2023-09-02,255.6223
cluster_2_2023-09-02,381.55762
cluster_3_2023-09-02,564.0174
cluster_4_2023-09-02,766.20734
cluster_1_2023-09-03,242.18954
cluster_2_2023-09-03,364.7762
cluster_3_2023-09-03,535.0511
cluster_4_2023-09-03,732.32214
cluster_1_2023-09-04,289.9144
cluster_2_2023-09-04,433.45044
cluster_3_2023-09-04,610.90857
cluster_4_2023-09-04,850.73175
cluster_1_2023-09-05,302.26276
cluster_2_2023-09-05,442.24274
cluster_3_2023-09-05,627.0765
cluster_4_2023-09-05,862.2132
cluster_1_2023-09-06,298.0362
cluster_2_2023-09-06,444.14368
cluster_3_2023-09-06,626.0811
cluster_4_2023-09-06,866.641
cluster_1_2023-09-07,298.39603
cluster_2_2023-09-07,442.5163
cluster_3_2023-09-07,627.6124
cluster_4_2023-09-07,866.95715
cluster_1_2023-09-08,297.8043
cluster_2_2023-09-08,439.72098
cluster_3_2023-09-08,627.4588
cluster_4_2023-09-08,874.4014
cluster_1_2023-09-09,257.63892
cluster_2_2023-09-09,398.2817
cluster_3_2023-09-09,571.8302
cluster_4_2023-09-09,777.8855
cluster_1_2023-09-10,243.2835
cluster_2_2023-09-10,376.05133
cluster_3_2023-09-10,539.9619
cluster_4_2023-09-10,754.4805
cluster_1_2023-09-11,290.67096
cluster_2_2023-09-11,432.91916
cluster_3_2023-09-11,611.85266
cluster_4_2023-09-11,863.64154
cluster_1_2023-09-12,295.51807
cluster_2_2023-09-12,433.90347
cluster_3_2023-09-12,626.8448
cluster_4_2023-09-12,871.0739
cluster_1_2023-09-13,295.4599
cluster_2_2023-09-13,430.97598
cluster_3_2023-09-13,626.74615
cluster_4_2023-09-13,867.0224
cluster_1_2023-09-14,293.84634
cluster_2_2023-09-14,430.88687
cluster_3_2023-09-14,616.8845
cluster_4_2023-09-14,864.21155
cluster_1_2023-09-15,291.89993
cluster_2_2023-09-15,429.82816
cluster_3_2023-09-15,615.1527
cluster_4_2023-09-15,862.93115
cluster_1_2023-09-16,255.64212
cluster_2_2023-09-16,380.38184
cluster_3_2023-09-16,564.20795
cluster_4_2023-09-16,770.895
cluster_1_2023-09-17,240.4156
cluster_2_2023-09-17,362.1034
cluster_3_2023-09-17,537.65857
cluster_4_2023-09-17,743.4629
cluster_1_2023-09-18,286.14835
cluster_2_2023-09-18,421.4732
cluster_3_2023-09-18,612.64923
cluster_4_2023-09-18,858.18524
cluster_1_2023-09-19,299.66608
cluster_2_2023-09-19,435.66812
cluster_3_2023-09-19,618.34973
cluster_4_2023-09-19,868.49426
cluster_1_2023-09-20,305.87375
cluster_2_2023-09-20,439.41708
cluster_3_2023-09-20,621.94006
cluster_4_2023-09-20,871.7684
cluster_1_2023-09-21,299.8102
cluster_2_2023-09-21,445.2184
cluster_3_2023-09-21,635.10724
cluster_4_2023-09-21,884.7678
cluster_1_2023-09-22,300.6286
cluster_2_2023-09-22,434.4357
cluster_3_2023-09-22,610.69135
cluster_4_2023-09-22,865.47473
cluster_1_2023-09-23,254.07622
cluster_2_2023-09-23,376.69586
cluster_3_2023-09-23,562.6147
cluster_4_2023-09-23,817.9055
cluster_1_2023-09-24,242.10747
cluster_2_2023-09-24,366.24942
cluster_3_2023-09-24,529.71704
cluster_4_2023-09-24,768.9095
cluster_1_2023-09-25,288.85446
cluster_2_2023-09-25,426.8995
cluster_3_2023-09-25,608.9228
cluster_4_2023-09-25,878.94104
cluster_1_2023-09-26,299.22577
cluster_2_2023-09-26,435.67816
cluster_3_2023-09-26,620.8446
cluster_4_2023-09-26,880.09686
cluster_1_2023-09-27,301.15973
cluster_2_2023-09-27,437.28467
cluster_3_2023-09-27,621.7768
cluster_4_2023-09-27,884.7929
cluster_1_2023-09-28,302.47308
cluster_2_2023-09-28,437.1096
cluster_3_2023-09-28,621.25903
cluster_4_2023-09-28,878.8268
cluster_1_2023-09-29,297.01782
cluster_2_2023-09-29,430.2089
cluster_3_2023-09-29,615.1766
cluster_4_2023-09-29,879.639
cluster_1_2023-09-30,256.25748
cluster_2_2023-09-30,377.1667
cluster_3_2023-09-30,560.1469
cluster_4_2023-09-30,784.2403
cluster_1_2023-10-01,237.93707
cluster_2_2023-10-01,358.03723
cluster_3_2023-10-01,532.2037
cluster_4_2023-10-01,757.09357
cluster_1_2023-10-02,296.9587
cluster_2_2023-10-02,423.24548
cluster_3_2023-10-02,607.91974
cluster_4_2023-10-02,888.445
cluster_1_2023-10-03,305.512
cluster_2_2023-10-03,430.58167
cluster_3_2023-10-03,614.9723
cluster_4_2023-10-03,898.4617
cluster_1_2023-10-04,305.4492
cluster_2_2023-10-04,427.68277
cluster_3_2023-10-04,615.7709
cluster_4_2023-10-04,898.9065
cluster_1_2023-10-05,303.79767
cluster_2_2023-10-05,437.89764
cluster_3_2023-10-05,620.31226
cluster_4_2023-10-05,920.3297
cluster_1_2023-10-06,311.8921
cluster_2_2023-10-06,435.07455
cluster_3_2023-10-06,620.7156
cluster_4_2023-10-06,910.1565
cluster_1_2023-10-07,259.82556
cluster_2_2023-10-07,380.35355
cluster_3_2023-10-07,569.3782
cluster_4_2023-10-07,797.5325
cluster_1_2023-10-08,245.27237
cluster_2_2023-10-08,360.72687
cluster_3_2023-10-08,533.58966
cluster_4_2023-10-08,766.68616
cluster_1_2023-10-09,293.66266
cluster_2_2023-10-09,423.54092
cluster_3_2023-10-09,602.765
cluster_4_2023-10-09,884.683
cluster_1_2023-10-10,306.78262
cluster_2_2023-10-10,439.53195
cluster_3_2023-10-10,628.596
cluster_4_2023-10-10,897.2662
cluster_1_2023-10-11,309.7308
cluster_2_2023-10-11,442.55063
cluster_3_2023-10-11,623.3044
cluster_4_2023-10-11,904.8221
cluster_1_2023-10-12,313.31372
cluster_2_2023-10-12,444.46698
cluster_3_2023-10-12,623.129
cluster_4_2023-10-12,904.1803
cluster_1_2023-10-13,307.6172
cluster_2_2023-10-13,441.63593
cluster_3_2023-10-13,616.1945
cluster_4_2023-10-13,904.4177
cluster_1_2023-10-14,261.59708
cluster_2_2023-10-14,378.56885
cluster_3_2023-10-14,561.82623
cluster_4_2023-10-14,804.9251
cluster_1_2023-10-15,286.88248
cluster_2_2023-10-15,382.6745
cluster_3_2023-10-15,554.8893
cluster_4_2023-10-15,840.99786
cluster_1_2023-10-16,366.87146
cluster_2_2023-10-16,486.64282
cluster_3_2023-10-16,688.37994
cluster_4_2023-10-16,1003.47174
cluster_1_2023-10-17,333.73376
cluster_2_2023-10-17,463.38516
cluster_3_2023-10-17,671.53815
cluster_4_2023-10-17,975.76935
cluster_1_2023-10-18,332.89606
cluster_2_2023-10-18,465.51578
cluster_3_2023-10-18,674.8399
cluster_4_2023-10-18,946.4312
cluster_1_2023-10-19,325.5628
cluster_2_2023-10-19,460.85458
cluster_3_2023-10-19,654.8208
cluster_4_2023-10-19,956.56195
cluster_1_2023-10-20,321.92957
cluster_2_2023-10-20,456.23718
cluster_3_2023-10-20,649.8152
cluster_4_2023-10-20,974.4558
cluster_1_2023-10-21,289.422
cluster_2_2023-10-21,422.24255
cluster_3_2023-10-21,611.21906
cluster_4_2023-10-21,869.7227
cluster_1_2023-10-22,268.01862
cluster_2_2023-10-22,406.1989
cluster_3_2023-10-22,604.5466
cluster_4_2023-10-22,849.90906
cluster_1_2023-10-23,361.22015
cluster_2_2023-10-23,472.34103
cluster_3_2023-10-23,667.7372
cluster_4_2023-10-23,970.9181
cluster_1_2023-10-24,335.51367
cluster_2_2023-10-24,474.98648
cluster_3_2023-10-24,682.5209
cluster_4_2023-10-24,980.96313
cluster_1_2023-10-25,341.31174
cluster_2_2023-10-25,496.3073
cluster_3_2023-10-25,682.25037
cluster_4_2023-10-25,984.9219
cluster_1_2023-10-26,342.21436
cluster_2_2023-10-26,499.0533
cluster_3_2023-10-26,668.1982
cluster_4_2023-10-26,991.0332
cluster_1_2023-10-27,324.89804
cluster_2_2023-10-27,473.17566
cluster_3_2023-10-27,667.4163
cluster_4_2023-10-27,972.8215
cluster_1_2023-10-28,295.94925
cluster_2_2023-10-28,425.0023
cluster_3_2023-10-28,604.56665
cluster_4_2023-10-28,893.3144
cluster_1_2023-10-29,271.51276
cluster_2_2023-10-29,391.6873
cluster_3_2023-10-29,595.73816
cluster_4_2023-10-29,852.16205
cluster_1_2023-10-30,331.4571
cluster_2_2023-10-30,485.46066
cluster_3_2023-10-30,674.8158
cluster_4_2023-10-30,974.9737
cluster_1_2023-10-31,345.7778
cluster_2_2023-10-31,483.55777
cluster_3_2023-10-31,685.2064
cluster_4_2023-10-31,1002.81287
cluster_1_2023-11-01,333.54977
cluster_2_2023-11-01,469.35504
cluster_3_2023-11-01,662.28784
cluster_4_2023-11-01,975.97314
cluster_1_2023-11-02,357.31146
cluster_2_2023-11-02,529.8185
cluster_3_2023-11-02,684.2631
cluster_4_2023-11-02,1063.4155
cluster_1_2023-11-03,364.30948
cluster_2_2023-11-03,560.8013
cluster_3_2023-11-03,769.5401
cluster_4_2023-11-03,1120.1154
cluster_1_2023-11-04,316.88446
cluster_2_2023-11-04,488.56735
cluster_3_2023-11-04,671.0107
cluster_4_2023-11-04,1003.885
cluster_1_2023-11-05,288.89157
cluster_2_2023-11-05,428.43768
cluster_3_2023-11-05,620.27277
cluster_4_2023-11-05,879.8876
cluster_1_2023-11-06,355.54996
cluster_2_2023-11-06,522.6993
cluster_3_2023-11-06,735.75183
cluster_4_2023-11-06,1036.0802
cluster_1_2023-11-07,373.4421
cluster_2_2023-11-07,547.0577
cluster_3_2023-11-07,767.8662
cluster_4_2023-11-07,1086.1786
cluster_1_2023-11-08,378.08307
cluster_2_2023-11-08,543.8947
cluster_3_2023-11-08,771.95593
cluster_4_2023-11-08,1124.2665
cluster_1_2023-11-09,372.04895
cluster_2_2023-11-09,545.69617
cluster_3_2023-11-09,778.6917
cluster_4_2023-11-09,1099.6589
cluster_1_2023-11-10,389.78323
cluster_2_2023-11-10,553.3149
cluster_3_2023-11-10,768.90137
cluster_4_2023-11-10,1084.7306
cluster_1_2023-11-11,346.144
cluster_2_2023-11-11,526.0726
cluster_3_2023-11-11,704.1321
cluster_4_2023-11-11,1007.23096
cluster_1_2023-11-12,325.25174
cluster_2_2023-11-12,478.8459
cluster_3_2023-11-12,699.10406
cluster_4_2023-11-12,969.1905
cluster_1_2023-11-13,355.12778
cluster_2_2023-11-13,491.27936
cluster_3_2023-11-13,654.6947
cluster_4_2023-11-13,1001.99036
cluster_1_2023-11-14,390.58673
cluster_2_2023-11-14,498.3644
cluster_3_2023-11-14,671.53503
cluster_4_2023-11-14,1019.92365
cluster_1_2023-11-15,386.79657
cluster_2_2023-11-15,518.1107
cluster_3_2023-11-15,698.5491
cluster_4_2023-11-15,1094.0503
cluster_1_2023-11-16,412.84427
cluster_2_2023-11-16,541.49414
cluster_3_2023-11-16,743.3216
cluster_4_2023-11-16,1159.7627
cluster_1_2023-11-17,406.14697
cluster_2_2023-11-17,573.06775
cluster_3_2023-11-17,789.28564
cluster_4_2023-11-17,1133.9312
cluster_1_2023-11-18,355.8411
cluster_2_2023-11-18,493.11716
cluster_3_2023-11-18,699.86975
cluster_4_2023-11-18,1063.4606
cluster_1_2023-11-19,306.17514
cluster_2_2023-11-19,458.37643
cluster_3_2023-11-19,648.2474
cluster_4_2023-11-19,950.6039
cluster_1_2023-11-20,388.61404
cluster_2_2023-11-20,563.13257
cluster_3_2023-11-20,714.1961
cluster_4_2023-11-20,1119.2389
cluster_1_2023-11-21,412.60928
cluster_2_2023-11-21,580.7329
cluster_3_2023-11-21,794.27673
cluster_4_2023-11-21,1150.6804
cluster_1_2023-11-22,434.76376
cluster_2_2023-11-22,619.0413
cluster_3_2023-11-22,839.3952
cluster_4_2023-11-22,1255.5188
cluster_1_2023-11-23,420.9065
cluster_2_2023-11-23,626.1852
cluster_3_2023-11-23,901.7922
cluster_4_2023-11-23,1217.1456
cluster_1_2023-11-24,412.06186
cluster_2_2023-11-24,597.39166
cluster_3_2023-11-24,811.73645
cluster_4_2023-11-24,1210.8604
cluster_1_2023-11-25,389.52185
cluster_2_2023-11-25,607.51953
cluster_3_2023-11-25,802.05396
cluster_4_2023-11-25,1186.4581
cluster_1_2023-11-26,396.7401
cluster_2_2023-11-26,606.39825
cluster_3_2023-11-26,800.6966
cluster_4_2023-11-26,1209.2324
cluster_1_2023-11-27,447.79675
cluster_2_2023-11-27,648.7518
cluster_3_2023-11-27,859.1447
cluster_4_2023-11-27,1311.0007
cluster_1_2023-11-28,470.78052
cluster_2_2023-11-28,654.46204
cluster_3_2023-11-28,869.4005
cluster_4_2023-11-28,1304.6116
cluster_1_2023-11-29,475.91342
cluster_2_2023-11-29,660.8396
cluster_3_2023-11-29,949.9746
cluster_4_2023-11-29,1354.7715
cluster_1_2023-11-30,474.35587
cluster_2_2023-11-30,651.52185
cluster_3_2023-11-30,867.4615
cluster_4_2023-11-30,1300.5934
cluster_1_2023-12-01,490.31332
cluster_2_2023-12-01,704.6806
cluster_3_2023-12-01,846.733
cluster_4_2023-12-01,1285.1564
cluster_1_2023-12-02,498.7573
cluster_2_2023-12-02,724.6178
cluster_3_2023-12-02,923.20746
cluster_4_2023-12-02,1302.675
cluster_1_2023-12-03,442.3775
cluster_2_2023-12-03,683.56647
cluster_3_2023-12-03,933.9101
cluster_4_2023-12-03,1313.2445
cluster_1_2023-12-04,469.59976
cluster_2_2023-12-04,660.3797
cluster_3_2023-12-04,983.19415
cluster_4_2023-12-04,1376.9592
cluster_1_2023-12-05,456.1395
cluster_2_2023-12-05,655.6478
cluster_3_2023-12-05,916.2981
cluster_4_2023-12-05,1330.6184
cluster_1_2023-12-06,489.05246
cluster_2_2023-12-06,716.4529
cluster_3_2023-12-06,934.5519
cluster_4_2023-12-06,1344.8301
cluster_1_2023-12-07,486.43588
cluster_2_2023-12-07,693.93054
cluster_3_2023-12-07,964.7478
cluster_4_2023-12-07,1352.5585
cluster_1_2023-12-08,442.2037
cluster_2_2023-12-08,642.98804
cluster_3_2023-12-08,913.3131
cluster_4_2023-12-08,1244.8896
cluster_1_2023-12-09,354.00784
cluster_2_2023-12-09,565.1507
cluster_3_2023-12-09,779.93256
cluster_4_2023-12-09,1128.5479
cluster_1_2023-12-10,368.96497
cluster_2_2023-12-10,529.9905
cluster_3_2023-12-10,730.4725
cluster_4_2023-12-10,1097.0051
cluster_1_2023-12-11,402.49185
cluster_2_2023-12-11,549.08405
cluster_3_2023-12-11,770.1137
cluster_4_2023-12-11,1104.422
cluster_1_2023-12-12,414.8751
cluster_2_2023-12-12,602.7867
cluster_3_2023-12-12,781.71466
cluster_4_2023-12-12,1149.1941
cluster_1_2023-12-13,436.88913
cluster_2_2023-12-13,626.67664
cluster_3_2023-12-13,836.3638
cluster_4_2023-12-13,1163.444
cluster_1_2023-12-14,454.90408
cluster_2_2023-12-14,657.4901
cluster_3_2023-12-14,863.94366
cluster_4_2023-12-14,1275.0219
cluster_1_2023-12-15,438.17834
cluster_2_2023-12-15,663.3364
cluster_3_2023-12-15,854.7927
cluster_4_2023-12-15,1259.3525
cluster_1_2023-12-16,426.66547
cluster_2_2023-12-16,614.4475
cluster_3_2023-12-16,822.6859
cluster_4_2023-12-16,1168.9966
cluster_1_2023-12-17,427.90726
cluster_2_2023-12-17,618.9973
cluster_3_2023-12-17,820.1723
cluster_4_2023-12-17,1211.0028
cluster_1_2023-12-18,479.98248
cluster_2_2023-12-18,665.92664
cluster_3_2023-12-18,895.5407
cluster_4_2023-12-18,1342.3823
cluster_1_2023-12-19,478.62094
cluster_2_2023-12-19,676.73834
cluster_3_2023-12-19,940.06165
cluster_4_2023-12-19,1324.147
cluster_1_2023-12-20,445.96286
cluster_2_2023-12-20,655.0984
cluster_3_2023-12-20,909.5187
cluster_4_2023-12-20,1315.641
cluster_1_2023-12-21,433.2927
cluster_2_2023-12-21,609.8873
cluster_3_2023-12-21,866.5011
cluster_4_2023-12-21,1213.6763
cluster_1_2023-12-22,413.67245
cluster_2_2023-12-22,592.7883
cluster_3_2023-12-22,791.7077
cluster_4_2023-12-22,1159.3746
cluster_1_2023-12-23,367.7742
cluster_2_2023-12-23,537.8179
cluster_3_2023-12-23,751.3147
cluster_4_2023-12-23,1044.9379
cluster_1_2023-12-24,344.7164
cluster_2_2023-12-24,505.43216
cluster_3_2023-12-24,694.16364
cluster_4_2023-12-24,1025.305
cluster_1_2023-12-25,360.30734
cluster_2_2023-12-25,550.20526
cluster_3_2023-12-25,746.3064
cluster_4_2023-12-25,1099.4498
cluster_1_2023-12-26,370.78998
cluster_2_2023-12-26,587.29004
cluster_3_2023-12-26,806.3938
cluster_4_2023-12-26,1131.3903
cluster_1_2023-12-27,380.5377
cluster_2_2023-12-27,576.19037
cluster_3_2023-12-27,825.10254
cluster_4_2023-12-27,1216.8331
cluster_1_2023-12-28,384.34903
cluster_2_2023-12-28,585.4811
cluster_3_2023-12-28,776.2983
cluster_4_2023-12-28,1120.2201
cluster_1_2023-12-29,380.36307
cluster_2_2023-12-29,567.72687
cluster_3_2023-12-29,738.6082
cluster_4_2023-12-29,1091.4502
cluster_1_2023-12-30,361.35638
cluster_2_2023-12-30,538.6785
cluster_3_2023-12-30,734.53784
cluster_4_2023-12-30,1073.3898
cluster_1_2023-12-31,367.87808
cluster_2_2023-12-31,558.83887
cluster_3_2023-12-31,741.3708
cluster_4_2023-12-31,1050.564
cluster_1_2024-01-01,362.36017
cluster_2_2024-01-01,548.3052
cluster_3_2024-01-01,769.4829
cluster_4_2024-01-01,1089.3955
cluster_1_2024-01-02,396.37332
cluster_2_2024-01-02,599.3408
cluster_3_2024-01-02,784.2984
cluster_4_2024-01-02,1179.2206
cluster_1_2024-01-03,421.40765
cluster_2_2024-01-03,603.0202
cluster_3_2024-01-03,799.99493
cluster_4_2024-01-03,1159.9067
cluster_1_2024-01-04,420.06317
cluster_2_2024-01-04,620.8789
cluster_3_2024-01-04,834.4091
cluster_4_2024-01-04,1195.7471
cluster_1_2024-01-05,429.03387
cluster_2_2024-01-05,670.87976
cluster_3_2024-01-05,842.08936
cluster_4_2024-01-05,1269.8751
cluster_1_2024-01-06,415.32382
cluster_2_2024-01-06,635.5624
cluster_3_2024-01-06,869.3475
cluster_4_2024-01-06,1213.1681
cluster_1_2024-01-07,440.4855
cluster_2_2024-01-07,688.36383
cluster_3_2024-01-07,931.2701
cluster_4_2024-01-07,1225.2501
cluster_1_2024-01-08,509.4362
cluster_2_2024-01-08,795.7067
cluster_3_2024-01-08,1044.0763
cluster_4_2024-01-08,1483.0885
cluster_1_2024-01-09,505.68793
cluster_2_2024-01-09,840.285
cluster_3_2024-01-09,1049.1609
cluster_4_2024-01-09,1486.9103
cluster_1_2024-01-10,549.65845
cluster_2_2024-01-10,799.27856
cluster_3_2024-01-10,1032.2931
cluster_4_2024-01-10,1512.0547
cluster_1_2024-01-11,577.3874
cluster_2_2024-01-11,842.6293
cluster_3_2024-01-11,1019.9821
cluster_4_2024-01-11,1479.6359
cluster_1_2024-01-12,527.2977
cluster_2_2024-01-12,799.2078
cluster_3_2024-01-12,1046.4521
cluster_4_2024-01-12,1490.7849
cluster_1_2024-01-13,500.76666
cluster_2_2024-01-13,682.7847
cluster_3_2024-01-13,942.2573
cluster_4_2024-01-13,1367.265
cluster_1_2024-01-14,484.56827
cluster_2_2024-01-14,629.1132
cluster_3_2024-01-14,948.6889
cluster_4_2024-01-14,1349.2733
cluster_1_2024-01-15,522.9607
cluster_2_2024-01-15,702.38544
cluster_3_2024-01-15,919.47107
cluster_4_2024-01-15,1446.1642
cluster_1_2024-01-16,554.14154
cluster_2_2024-01-16,717.98096
cluster_3_2024-01-16,929.07916
cluster_4_2024-01-16,1477.2533
cluster_1_2024-01-17,542.53973
cluster_2_2024-01-17,719.8242
cluster_3_2024-01-17,907.29254
cluster_4_2024-01-17,1350.9993
cluster_1_2024-01-18,558.23865
cluster_2_2024-01-18,669.59827
cluster_3_2024-01-18,895.2363
cluster_4_2024-01-18,1322.7849
cluster_1_2024-01-19,546.39
cluster_2_2024-01-19,779.8462
cluster_3_2024-01-19,945.2121
cluster_4_2024-01-19,1452.1803
cluster_1_2024-01-20,529.4175
cluster_2_2024-01-20,750.6584
cluster_3_2024-01-20,981.1379
cluster_4_2024-01-20,1414.9382
cluster_1_2024-01-21,428.78467
cluster_2_2024-01-21,616.9019
cluster_3_2024-01-21,920.81946
cluster_4_2024-01-21,1324.761
cluster_1_2024-01-22,434.30423
cluster_2_2024-01-22,618.69946
cluster_3_2024-01-22,885.26996
cluster_4_2024-01-22,1287.8965
cluster_1_2024-01-23,445.5393
cluster_2_2024-01-23,638.363
cluster_3_2024-01-23,832.23254
cluster_4_2024-01-23,1276.9694
cluster_1_2024-01-24,405.18042
cluster_2_2024-01-24,619.1891
cluster_3_2024-01-24,804.5529
cluster_4_2024-01-24,1232.6991
cluster_1_2024-01-25,427.0308
cluster_2_2024-01-25,619.44244
cluster_3_2024-01-25,801.2606
cluster_4_2024-01-25,1232.3663
cluster_1_2024-01-26,450.30145
cluster_2_2024-01-26,635.4942
cluster_3_2024-01-26,798.99335
cluster_4_2024-01-26,1214.4237
cluster_1_2024-01-27,421.80008
cluster_2_2024-01-27,608.15753
cluster_3_2024-01-27,815.6812
cluster_4_2024-01-27,1228.9412
cluster_1_2024-01-28,371.6867
cluster_2_2024-01-28,570.1732
cluster_3_2024-01-28,777.332
cluster_4_2024-01-28,1117.0852
cluster_1_2024-01-29,406.1463
cluster_2_2024-01-29,612.75214
cluster_3_2024-01-29,859.1879
cluster_4_2024-01-29,1194.9534
cluster_1_2024-01-30,421.56464
cluster_2_2024-01-30,593.1137
cluster_3_2024-01-30,846.8302
cluster_4_2024-01-30,1215.4025
cluster_1_2024-01-31,456.9998
cluster_2_2024-01-31,612.69244
cluster_3_2024-01-31,861.3811
cluster_4_2024-01-31,1229.5044
cluster_1_2024-02-01,429.46103
cluster_2_2024-02-01,625.65045
cluster_3_2024-02-01,814.655
cluster_4_2024-02-01,1231.5118
cluster_1_2024-02-02,451.0364
cluster_2_2024-02-02,624.1245
cluster_3_2024-02-02,790.1352
cluster_4_2024-02-02,1221.2736
cluster_1_2024-02-03,359.5523
cluster_2_2024-02-03,547.3671
cluster_3_2024-02-03,758.11975
cluster_4_2024-02-03,1151.674
cluster_1_2024-02-04,343.7231
cluster_2_2024-02-04,557.0401
cluster_3_2024-02-04,735.67126
cluster_4_2024-02-04,1112.2465
cluster_1_2024-02-05,408.5341
cluster_2_2024-02-05,643.0131
cluster_3_2024-02-05,832.4545
cluster_4_2024-02-05,1252.8013
cluster_1_2024-02-06,405.68936
cluster_2_2024-02-06,619.0553
cluster_3_2024-02-06,865.174
cluster_4_2024-02-06,1261.1031
cluster_1_2024-02-07,399.01077
cluster_2_2024-02-07,635.75977
cluster_3_2024-02-07,824.4085
cluster_4_2024-02-07,1277.9641
cluster_1_2024-02-08,392.27414
cluster_2_2024-02-08,610.02966
cluster_3_2024-02-08,784.6686
cluster_4_2024-02-08,1172.4209
cluster_1_2024-02-09,382.53998
cluster_2_2024-02-09,568.818
cluster_3_2024-02-09,775.0618
cluster_4_2024-02-09,1178.3777
cluster_1_2024-02-10,371.0286
cluster_2_2024-02-10,546.52637
cluster_3_2024-02-10,772.58826
cluster_4_2024-02-10,1137.2515
cluster_1_2024-02-11,355.46066
cluster_2_2024-02-11,546.34186
cluster_3_2024-02-11,743.8653
cluster_4_2024-02-11,1111.03
cluster_1_2024-02-12,435.54135
cluster_2_2024-02-12,618.40515
cluster_3_2024-02-12,859.8151
cluster_4_2024-02-12,1267.4591
cluster_1_2024-02-13,449.13577
cluster_2_2024-02-13,635.58746
cluster_3_2024-02-13,840.98004
cluster_4_2024-02-13,1268.331
